y_train,y_train_predict,y_test,y_test_predict
17.13,16.184497458419173,18.3,16.773827638351804
13.0,16.02915072991459,12.8,9.691640832183339
11.5,11.653779570048982,18.4,14.135644609666315
21.9,21.97082915501892,11.2,10.2320553451475
15.2,17.244169798877692,18.4,14.680770102156202
12.600000000000001,12.169305849567309,3.9,11.091513910342428
19.36,19.643076885098935,15.8525,16.136245399225118
14.1,14.331613278407076,3.1,3.2929051838399346
19.0,19.16224517031128,22.63,22.07080606969953
12.9,12.978043679174334,10.3,7.374696097552146
9.5,10.480472756911922,19.35,19.31289615237756
14.0,13.769166238326079,10.5,9.137052552042633
16.4,14.111122199974261,15.56,15.886727952978731
15.6,14.54982501654581,0.1,7.941971867352777
14.9,15.171702533515827,3.6,7.0453823394148
6.5,7.9406333324388925,13.3,9.281544146501119
2.5,12.61316406947958,13.24,14.032268114763497
4.8,4.123098944892945,12.4,16.029697605307092
20.52,20.130444285352723,6.5,4.556855323981154
13.4,12.562144713397629,13.49,13.004293536014075
1.6,2.3566230875878773,6.5,11.193564956163527
8.946666666666667,9.856953980141384,12.81,16.185418459710718
14.6,14.603994940961911,15.1,14.391740704538734
14.7,13.643543708991388,14.3,13.453138111331782
18.5,17.882780679001144,7.4,5.962000193612539
4.5,8.26166979165123,10.7,8.25265771526881
17.7,16.1905154037413,14.166666666666666,16.204518460347117
18.8,17.370232534193065,12.5,10.856976935148623
7.8,8.527661437954748,21.2,18.463613388164276
12.1,13.117503686248028,15.59,7.591002957210094
14.89,13.798696855178832,8.9,10.909157945824745
8.2,9.691640832183339,21.83,22.255961529025285
12.5,10.642159316179686,14.15,15.158542911066888
13.53,14.774332282251635,19.1,18.573423507797315
20.39,19.67929329438391,7.0,11.633081871083277
14.2,14.826929077708883,16.5,17.781210674445674
8.07,6.504250181096722,10.5,13.188768630199547
16.5,16.320401324507316,13.9,11.65918337344624
14.0,15.990948407760015,21.42,22.534433793075777
3.5,7.910459497004467,17.85,15.944074723230642
10.2,10.951099274725493,9.05,11.013878254712608
4.06,6.646734168524745,15.2,13.323027966340533
16.6,14.631399561443459,12.2,12.470107031897214
8.9,8.48221129218723,23.35,20.587812151293974
9.1,7.195248074969868,17.39,16.110212186854824
12.421428571428573,12.58115981192509,12.6,13.742120700860596
21.09,19.42999091447473,22.22,21.56655866733695
12.4,9.697289977433456,12.3,13.946692790514362
3.2,4.2972600058261605,10.0,10.906940709801574
16.1,15.40098163752964,14.7,11.582289503308175
14.0,13.204504081608547,11.8,12.400020348790918
14.3,14.498089678023462,11.9,12.643941607547504
13.1,12.753045559486736,11.9,13.007869718497432
23.44,22.124551721228045,4.1,6.290257735529167
7.6,8.444735723041276,15.4,12.594997618116622
4.0,11.214632007088085,17.6,18.662144336515894
14.8,16.776120937553287,13.87,14.530500451399234
15.27,16.89719686848389,21.33,17.96404131610393
10.8,14.047483019639685,18.2,13.918974181428212
11.1,11.421749278298421,18.92,16.649896810306473
14.8,18.117535998645735,16.55,16.810918365650195
2.8,3.473451364589664,17.71,18.42985989387512
6.7,6.350510813648043,12.8,10.291284875165957
19.85,19.043951133258133,19.26,18.65490110091855
22.1,19.94562347681517,21.22,20.913757085276757
11.3,11.172343189870162,22.7,15.231911862413767
15.5,14.220470828930047,0.4,0.21950409097166812
15.7,15.07092390803291,14.5,11.519666991398708
14.25,13.326460579846525,13.9,12.509266143623108
21.4775,21.244861993320683,19.5,16.027988863554583
16.28,13.657059140848332,15.11,16.5337389737399
22.67,20.27005850795399,21.04,20.683277082418726
12.725,11.743015804750257,12.215555555555557,12.330764340546693
10.65,9.774511696074342,17.93,17.29811090701628
14.24,16.38907124947275,19.16,15.944074723230642
20.134999999999998,21.534106170002588,12.4,11.193564956163527
22.81,22.937843993152796,14.1,12.920232353155598
18.61,17.922574036526044,4.3,7.0196634058413565
13.1,12.620832983355513,8.01923076923077,8.150011192694592
7.9,12.335138049731768,8.7,9.691640832183339
7.0,9.00181559269231,17.98,16.936867558974996
8.0,11.321687728797997,14.9,13.155250909733923
6.8,9.392652130689157,16.66,22.655786223478344
8.1,10.187233581126975,11.3,9.691640832183339
17.71,18.77901957522613,6.266666666666667,8.667481688165253
19.0,19.64107072840011,10.7,12.391951108666262
10.85,11.893694013230515,16.5,12.354639620019952
12.85,13.121927182858144,18.5,16.845398107132723
16.41,16.15530990744128,20.3,18.348117512255612
20.08,20.688535469074168,18.0,11.346181902593571
23.39,23.406477168699325,11.2,15.087505337769699
6.8,7.207321159864023,5.8,9.566382697284325
20.1,20.600877284387025,16.2,13.159466308024776
5.4,9.32031399785069,9.1,11.109614849013496
14.1,14.194423741981382,22.4,21.26636519813451
15.5,14.475794772857853,10.6,7.0254922625683776
9.1,9.100464238376617,10.3,10.839993421572444
6.2,5.841243062769308,9.7,10.015852235832654
20.86,20.660028955530265,16.35,20.81063632070493
3.9,5.550841633658365,20.3,18.963419193821437
22.75,23.332793435534313,6.0,7.211244905682406
8.0,8.724040729873423,21.54,19.31795841699818
19.0,18.75892783921131,1.2,4.4043498723939365
18.88,17.79278229048714,12.68,11.93980485861971
19.1,17.79675330411885,7.533333333333334,8.245123596628446
6.3,6.389802946445457,11.875499999999999,11.457447533037566
22.2,21.798732772968265,23.555,22.42533301309618
19.1,17.666661224367317,6.9,11.091513910342428
10.8,10.66315262723515,3.6,8.1401933313075
10.2,9.825199453241908,22.25,21.117026773686803
18.28,17.92829663544535,18.419999999999998,20.820308870868416
13.866666666666667,14.198737843749882,13.9,10.863293612308325
20.795,19.19581585841138,23.0,21.348683386532002
19.43,18.221367744670943,12.9,13.293107274117801
14.04,14.404196777915558,10.9,10.532072795977228
10.2,13.408373156075186,15.300000000000002,9.871872882466278
22.77,23.087726343989516,4.875,9.286959416221862
18.5,17.120297355422963,23.0,22.01288426042413
5.1,9.135324299063768,13.6,13.110478991555965
21.48,19.448830378229445,6.2,7.5699514067758855
16.1,15.919511404599916,12.8,14.596438891928983
20.09,20.256422826315656,18.0,14.186135371809996
20.2,19.788752018778382,11.74,10.202232293913767
14.75,12.997105827040514,4.9,6.69897778682639
19.32,19.03018445211478,21.759999999999998,22.772623595134405
8.4,7.644078184539694,3.2,7.026648658453041
18.7,14.528114665479961,4.15,8.651442450115837
21.6,21.331558877069483,19.7,13.80148176434659
16.0,14.129786213174384,15.67,15.743078904606591
17.8,15.726830945247457,14.5,13.408373156075186
4.8,4.695382593863769,7.9,11.507517046144358
17.1,17.07371024423196,19.1,17.72557330990776
9.7,9.283182416458885,24.1575,21.88087037538594
12.3,11.233433440272393,8.9,9.439318861883521
17.4,16.114400401895864,18.05,17.624612774976185
1.7,1.5612997900948358,20.36,19.963259961356016
18.55,17.501335066924412,23.5,22.402334984867935
16.9,12.773632235902141,11.6,10.152475969232796
10.3,12.51541464721663,19.9,17.157430703582804
11.7,13.610406384313592,14.45,18.62488246801081
15.86,16.84200173618069,22.04,22.915011537838836
16.58,15.946666338837986,19.08,18.14904127810246
9.844444444444443,9.912540178853533,15.1,12.594997618116622
13.9,11.193564956163527,8.8,8.032366319047242
13.6,12.813145686652888,8.7,10.532072795977228
16.8,13.789513379941354,19.426666666666666,19.202224872696434
15.5,11.117900324194352,10.7,10.015852235832654
18.6,17.882377533021554,10.6,11.658912541858399
12.35,14.624959529650596,23.0,23.765530986081217
11.8,8.464946385740348,14.3,17.453658989972496
15.5,12.020652180509614,15.4,11.233433440272393
10.54695652173913,12.366862793372775,17.6,19.006213049706048
21.52,20.35694411482325,19.6,17.261818466931118
15.9,15.02037328000597,14.26,11.644877973090615
18.7,15.26311442219935,12.4,7.270524903791966
12.0,13.713833405500054,4.7,5.32868638420473
18.2,12.227284638456922,17.09,13.020184620831856
15.5,13.056856172657717,0.5,1.8856388546839753
8.1,9.406042916638057,15.0,17.00656979686562
10.076666666666666,9.231833402868688,17.46,17.208035409747936
17.2,15.782906220450286,20.9,20.934032103691038
10.26,10.918415430026698,5.9,9.103754154845092
17.9,15.485967180729403,1.3,2.8261763712600896
4.5,8.188385339120373,14.87,12.470390153527433
13.3,11.250073402694625,19.78,20.25980191900294
9.6,10.417650507335793,16.3,17.781210674445674
17.7,19.419516817834392,6.0,11.023258870182303
20.25,21.46112737591352,7.3,13.127966172496826
14.1,13.07588713131031,16.52,14.741657475257966
19.43,20.268309818694206,17.0,20.09310222451495
9.35,9.385659922299624,11.5,13.512819747857293
8.4,9.66263612424359,18.9,17.781210674445674
19.2,17.28480645833247,14.0,10.72415747723403
14.3,12.924896384895646,10.7,17.029579772549823
20.14,19.17703849431018,8.0,9.272990402109372
21.69,21.48438737694778,22.2,17.880318964803337
16.25,16.67061686579973,8.8,9.607134812564595
12.7,9.968857462334427,11.649999999999999,13.021690534437994
8.758333333333333,10.633420563841582,7.5,9.838412138439935
18.1,15.837019163679997,11.02,9.778138667747385
21.16,20.81832595874198,22.2,18.787533852340175
13.3,14.297841486462175,19.1,16.020833608753946
5.5,7.726037074668284,19.12,17.682979208952247
15.6,15.304261961003704,1.4,2.473041598929967
21.63,21.520047812317216,15.6,13.935403390412603
22.195,21.986337548601796,17.1,16.137753455683765
20.6,20.27054418482942,13.766666666666666,9.718650267646751
18.15,18.828791362623974,19.6,19.859792998827743
13.2,15.342048531185583,19.58,20.47116168990317
17.0,16.831096117162133,20.145,21.99747184333114
20.92,19.353321501751225,13.8,11.042596931132948
17.3,16.93906620863777,15.7,14.985704417706302
16.1,14.574577877045385,1.1,3.128887762139925
11.0,9.532075210662015,6.8,10.30666954613821
3.5,11.211606681747071,6.4,8.639878729467227
11.6,11.969779230295671,0.7,0.2198270414298804
12.1,12.532633158772342,13.5,8.606459719562281
15.6,13.19676629630544,21.68,21.520047812317216
13.55,15.088454994291396,19.78,17.55100226353875
8.6,12.795253960503715,24.02,19.044665655926337
14.4,14.088479278958971,17.3,14.216932541039796
0.9,6.843337229127997,11.4,10.402646841597516
17.0,16.345280467527346,12.75,10.855650529457535
21.0925,21.4280534219248,17.5,19.409293900655598
12.7,13.34175406737927,11.8,10.412942582270489
20.19,19.755658575302505,12.7,9.526254452758849
10.77,13.592157868720733,18.2,18.797093531543396
18.192,18.153783438947016,12.0,12.291461532090807
20.59,20.22040800076479,7.3,14.66080855186533
17.77,15.816738515901761,11.65,15.819721907105304
18.913333333333334,18.750340765447504,8.5,12.536481368756995
20.28,20.069628542828696,20.76,19.778164439878537
10.3,10.817860745750522,13.5,15.558151357187853
21.85,21.917560267239537,17.9,17.190851163294838
9.2,10.68638100602925,14.15,12.407890502290911
0.5,1.0125167042864405,14.7,13.668791346529929
24.0125,24.081976091322076,14.3,10.412942582270489
15.2,15.021704626399924,20.0,20.812157004683968
22.1,19.705783889540044,16.9,16.02511919892413
7.5,7.815157916065573,16.2,14.215575840201836
23.97,23.71090467141744,20.2,18.51789611028994
11.9,11.524265936618804,5.0,9.40052013101672
17.9,16.249462477541783,7.5,11.289050103891213
15.7,16.078607594345613,11.0,11.116418166790254
15.6,14.326735075786246,6.2,7.04645303572056
22.52,22.262869656450903,6.8,7.5884074140407165
20.17,21.08048060698968,18.54,13.122370473324281
20.926666666666666,20.979945381803418,11.425,10.656664604224943
6.5,7.60077674399713,17.8,15.02037328000597
19.1,15.53354277582389,1.2,9.656083370984106
10.4,8.644020716886416,12.6,13.030749210574868
20.2,16.55494971280632,4.5,4.392125634305103
17.6,18.344562540941638,13.9,6.697035364454905
22.67,19.683286147598437,20.156666666666666,18.206444948101762
13.87,14.718985387207567,18.3,16.307553914988148
20.02,19.320677138138194,17.15,17.261102523365707
6.5,6.163207998963799,17.7,14.682952300081297
23.02,22.937843993152796,20.55,20.127419240217478
17.7,17.855831642734074,22.71,20.145701665541537
20.04,18.93973966650651,5.5,6.674174852042825
22.44,20.69360927961702,23.5,18.797093531543396
11.3,11.135763691682996,22.75,20.927903906079564
18.18,18.956633681781796,17.76,16.482310578018996
20.4,20.67034250125448,13.8,14.027335268176557
17.5,16.557131049799978,13.3,10.800515583562287
10.1,11.629273767014865,12.2,10.006237970590519
19.13,20.570480631126202,9.7075,14.989867397251373
20.43,19.485349529137466,22.09,21.42379780376791
21.1,21.749745652861066,10.7,15.453682487278002
18.3,17.87848251911373,12.7,12.652713456751144
17.9,15.901108288398746,22.0,21.903747169717235
18.02,17.705522799882488,15.8,20.695174514019754
18.2,14.121033741356086,5.5,11.937327394236718
22.616,23.01408109233239,17.1,13.110478991555965
0.8,0.8849184578182303,20.55,18.099127560464012
15.0,11.793092873277828,9.5,9.759423438883687
16.2,15.409564100041507,13.8,14.12848469298683
16.8,14.094529586492627,8.7,10.122929985633391
1.4,2.847675471254888,13.149999999999999,14.096683812209676
15.75,13.987343204165654,17.2,11.121902017944876
3.5,4.803089217648676,13.1,13.301366704537713
15.75,14.424826659089604,18.8,19.804571486391183
14.9,12.920177333659922,14.4,15.90864687418673
21.67,21.39084443165791,18.05,19.366731280221074
19.63,20.81589182594712,10.2,12.643941607547504
14.2,15.479598812576342,11.2,12.04670711230915
16.9,16.068193518426483,8.4,11.652705148958603
1.8,6.474679562307074,19.7,19.80465515104447
10.253846153846155,11.929792466056597,11.8,9.214657468899759
5.0,8.284083791200146,20.96,22.2764670032268
19.3,17.93370818356857,21.24,20.654738261947955
1.0,6.455957206481116,9.8,17.345346843725338
11.4,13.03705413169655,20.13,20.94870836718178
13.3,11.263720528084946,8.1,10.940196400681316
11.1,10.11947141076439,7.4,9.473859023542673
19.7,18.584967647821145,10.2,10.521048692020713
8.5,11.929230271760616,19.79,17.286097504872714
18.52,18.7349917557475,18.49,19.3900862300992
9.5,11.418956873546676,13.6,14.750339086985832
19.66,19.103944743836337,13.1,11.669104629925869
17.07,18.913001410444053,16.3,13.805361751564988
20.9,21.157073581091254,7.1,10.827814000551143
12.536,13.783899081018376,7.3,9.691640832183339
16.47,15.572318005436045,10.7,10.462416708658793
18.5,17.43609070634966,16.0,16.799479920589192
21.03,20.861826915524034,17.1,17.781210674445674
6.25,9.503670113390626,16.33,19.381802295083844
18.32,19.5935615352862,7.7,9.607134812564595
19.27,16.944979193199742,3.4,5.668810511949005
17.316,16.359804921799423,20.0,19.336143603577966
13.3,10.539484652646593,16.35,17.559950182612965
10.5,9.786710461645498,18.9,18.70952142352553
17.44,16.617915872961703,20.3,21.868354596086874
16.9,16.671513852131284,20.6,19.53029897284364
9.6,11.312817678562396,16.7,14.804640843196012
15.0,14.764538568369744,21.89,22.59402877489879
10.5,9.794977084958418,7.0,9.691640832183339
16.4,16.978873918985755,20.6,18.19668998909367
15.66,14.925033396421213,21.13,21.462669561242592
12.1,11.2171754238027,11.4,9.691640832183339
18.1,15.032760480769639,13.9,13.992360569484163
7.3,11.867074319975245,10.3,11.783762353834618
12.9,12.992667360314044,13.7,17.251386338624513
20.72,20.17625425939991,9.891428571428571,10.8299871848169
15.6,12.933240407685389,17.6,15.75094706785876
22.67,22.164238246231207,11.799999999999999,8.445719683293873
7.1,10.28836636684241,14.5,14.439945261872936
7.13,5.453065064239354,5.449999999999999,13.423123965276773
20.5,20.97663994342315,13.85,13.058810380812929
21.2,19.53389281888417,19.56,20.609435680820752
16.0,14.701151098037144,16.69,16.784482440368038
11.0,8.993665771674614,16.5,18.000699604698752
20.7,20.506923225705805,16.56,19.28266963759802
20.2,17.32698030326469,16.6,11.233433440272393
14.375,14.37177929847303,18.3,12.477853153467777
15.1,10.776544866221457,13.4,9.515732471793171
