y_train,y_train_predict,y_test,y_test_predict
10.8,10.740894,3.6,5.4091463
10.2,9.448052,22.25,21.975582
18.28,18.0299,18.419999999999998,20.908728
13.866666666666667,16.142048,13.9,14.641176
20.795,17.882038,23.0,20.237123
19.43,18.384583,12.9,15.094671
14.04,13.964039,10.9,11.662316
10.2,12.165401,15.300000000000002,9.359639
22.77,22.831331,4.875,10.489812
18.5,18.1184,23.0,22.16217
5.1,7.2688384,13.6,12.607178
21.48,20.40969,6.2,6.0325365
16.1,16.031624,12.8,13.889533
20.09,20.47355,18.0,16.280357
20.2,19.084068,11.74,9.451017
14.75,11.428341,4.9,4.115962
19.32,19.208044,21.759999999999998,22.697184
8.4,9.082414,3.2,10.607448
18.7,17.73524,4.15,6.3247313
21.6,20.980154,19.7,13.637485
16.0,14.47225,15.67,14.870963
17.8,16.334347,14.5,11.324332
4.8,5.394909,7.9,13.56795
17.1,15.811361,19.1,18.66099
9.7,7.8814497,24.1575,23.361383
12.3,12.374543,8.9,9.789023
17.4,17.110126,18.05,18.444992
1.7,1.5914066,20.36,19.222914
18.55,18.56591,23.5,22.820286
16.9,15.54082,11.6,12.779167
10.3,12.37286,19.9,15.852328
11.7,12.311134,14.45,19.039495
15.86,16.942997,22.04,22.661657
16.58,16.258265,19.08,18.562965
9.844444444444443,10.0540285,15.1,16.350765
13.9,13.408777,8.8,4.115962
13.6,13.290043,8.7,12.146718
16.8,15.845376,19.426666666666666,19.741688
15.5,10.65779,10.7,9.6538105
18.6,18.434109,10.6,11.737963
12.35,12.920299,23.0,23.064964
11.8,10.563796,14.3,17.45219
15.5,13.588792,15.4,11.528865
10.54695652173913,13.054757,17.6,18.680199
21.52,21.097784,19.6,16.295593
15.9,16.109812,14.26,12.332269
18.7,16.62165,12.4,12.794636
12.0,12.779484,4.7,5.1223493
18.2,14.379925,17.09,13.938555
15.5,12.870761,0.5,0.8034847
8.1,7.7973876,15.0,20.020914
10.076666666666666,9.745753,17.46,17.71456
17.2,14.304597,20.9,21.274042
10.26,9.863262,5.9,10.112376
17.9,17.17502,1.3,1.0737458
4.5,6.3369474,14.87,15.397908
13.3,10.05651,19.78,20.632244
9.6,10.791566,16.3,17.183311
17.7,18.134668,6.0,6.0838504
20.25,20.879763,7.3,14.093679
14.1,13.214376,16.52,15.442718
19.43,20.416279,17.0,16.129862
9.35,9.165465,11.5,16.615318
8.4,9.010022,18.9,18.34396
19.2,19.26489,14.0,10.316135
14.3,14.318956,10.7,17.754099
20.14,20.086092,8.0,11.194795
21.69,20.473372,22.2,18.449287
16.25,17.088354,8.8,9.430829
12.7,12.1015415,11.649999999999999,12.373019
8.758333333333333,9.982048,7.5,10.043381
18.1,18.013958,11.02,9.9023
21.16,21.396936,22.2,17.858335
13.3,14.7165985,19.1,17.471836
5.5,6.963041,19.12,16.433243
15.6,15.84097,1.4,4.099708
21.63,21.225126,15.6,15.035777
