y_train,y_train_predict,y_test,y_test_predict
17.13,17.19740000000003,18.3,12.381599999999992
13.0,14.9988,12.8,11.139999999999993
11.5,10.757020000000002,18.4,15.359000000000005
21.9,21.383100000000017,11.2,14.792100000000005
15.2,15.321750000000023,18.4,13.685598461538467
12.600000000000001,12.364386206896555,3.9,7.574714285714293
19.36,18.589666666666638,15.8525,18.22630000000001
14.1,13.330799999999993,3.1,2.9964666666666657
19.0,19.1166,22.63,21.86898333333334
12.9,13.199000000000002,10.3,7.711999999999997
9.5,9.1808,19.35,19.00321333333332
14.0,13.90057142857143,10.5,10.827499999999997
16.4,16.574190000000016,15.56,13.509760000000005
15.6,15.269642857142838,0.1,7.237791666666668
14.9,14.835000000000019,3.6,11.014172222222221
6.5,7.495499999999998,13.3,8.70735555555555
2.5,6.18825,13.24,16.581100000000003
4.8,5.214533333333339,12.4,14.894093939393954
20.52,20.425774999999998,6.5,6.094416666666671
13.4,12.557196969696964,13.49,6.196090000000001
1.6,3.6080000000000023,6.5,13.374226086956524
8.946666666666667,8.419900000000009,12.81,17.117350000000023
14.6,14.668399999999993,15.1,15.761609999999992
14.7,12.76403333333334,14.3,14.171128571428579
18.5,18.071800000000003,7.4,7.2410000000000005
4.5,6.259166666666667,10.7,13.503549999999992
17.7,15.878800000000014,14.166666666666666,12.898680000000011
18.8,17.698899999999984,12.5,11.379835714285724
7.8,8.786999999999988,21.2,19.599366666666683
12.1,11.644977832512318,15.59,11.17724999999999
14.89,14.229898461538474,8.9,10.549820000000004
8.2,9.476000000000008,21.83,21.708754999999986
12.5,11.428999999999998,14.15,13.783016666666672
13.53,14.460739999999989,19.1,18.783583333333336
20.39,19.798500000000026,7.0,9.745533333333329
14.2,14.022000000000018,16.5,18.002799999999993
8.07,7.418100000000009,10.5,14.617357142857129
16.5,14.768566666666672,13.9,12.991999999999994
14.0,14.366800000000001,21.42,21.097499999999997
3.5,6.938799999999997,17.85,13.111330000000002
10.2,10.030133333333346,9.05,10.490439999999992
4.06,6.012799999999994,15.2,12.525733333333335
16.6,15.844576923076907,12.2,9.767732758620687
8.9,9.827749999999991,23.35,20.12747499999999
9.1,8.067944444444455,17.39,13.863800000000001
12.421428571428573,12.56157142857142,12.6,14.854080000000009
21.09,19.912099999999977,22.22,21.5119916666667
12.4,10.517999999999994,12.3,13.667528571428566
3.2,4.186077777777773,10.0,11.30549206349206
16.1,15.974899999999986,14.7,14.425000000000017
14.0,12.662499999999996,11.8,10.674000000000003
14.3,15.500649999999977,11.9,15.760333333333358
13.1,11.272000000000002,11.9,11.948373015873022
23.44,21.430600000000016,4.1,6.503663636363637
7.6,7.766791666666676,15.4,14.06750000000001
4.0,5.849444444444442,17.6,17.691708333333334
14.8,15.155699999999978,13.87,13.388599999999986
15.27,12.808799999999987,21.33,17.482100000000017
10.8,12.670299999999981,18.2,15.845359999999989
11.1,12.02366666666667,18.92,17.35527500000001
14.8,15.957899999999979,16.55,16.38580000000002
2.8,4.29453333333334,17.71,16.645250000000004
6.7,6.448000000000003,12.8,11.459143678160913
19.85,19.285499999999967,19.26,17.527999999999984
22.1,19.758739999999975,21.22,19.773141666666678
11.3,9.74879999999999,22.7,15.647399999999989
15.5,15.234033333333334,0.4,3.5787999999999993
15.7,16.98320000000001,14.5,11.777373563218385
14.25,14.012550000000003,13.9,11.118139130434791
21.4775,21.105909999999984,19.5,15.48661
16.28,13.097233333333326,15.11,17.758460000000014
22.67,21.41735000000002,21.04,19.238866666666656
12.725,12.254000957854407,12.215555555555557,11.75991118012422
10.65,10.173999999999996,17.93,18.60216666666665
14.24,16.301300000000012,19.16,13.144530000000001
20.134999999999998,20.56095,12.4,13.374226086956524
22.81,22.873159999999974,14.1,11.855833333333344
18.61,18.800099999999976,4.3,9.9713
13.1,12.356749999999993,8.01923076923077,7.8691666666666675
7.9,10.853766666666665,8.7,8.827499999999992
7.0,6.4559000000000015,17.98,17.166269999999987
8.0,10.716120689655172,14.9,13.434363636363642
6.8,8.881243478260863,16.66,21.807850000000045
8.1,9.499020000000009,11.3,11.026000000000002
17.71,18.402700000000017,6.266666666666667,6.9345000000000026
19.0,19.195574999999995,10.7,10.459999999999994
10.85,10.990315384615394,16.5,13.968199999999985
12.85,12.343899999999996,18.5,17.171300000000016
16.41,14.788400000000003,20.3,17.683949999999992
20.08,20.76829999999997,18.0,14.157800000000014
23.39,23.180500000000006,11.2,14.695000000000007
6.8,11.063523809523799,5.8,6.628933333333333
20.1,19.427899999999976,16.2,15.05497857142856
5.4,6.857999999999993,9.1,10.46786666666668
14.1,13.675222222222214,22.4,20.65429999999999
15.5,13.595414285714282,10.6,9.720402380952372
9.1,9.659666666666675,10.3,11.810849206349204
6.2,6.169100000000001,9.7,8.1648
20.86,20.150299999999994,16.35,17.00289999999999
3.9,4.937733333333326,20.3,19.848799999999986
22.75,22.280199999999994,6.0,4.945444444444442
8.0,8.679500000000003,21.54,20.124350000000007
19.0,19.2352,1.2,3.9219999999999997
18.88,16.345800000000036,12.68,11.788480000000009
19.1,16.52919999999998,7.533333333333334,4.184066666666664
6.3,8.463099999999992,11.875499999999999,11.999302996715933
22.2,20.76944166666668,23.555,22.63838499999997
19.1,16.490916666666646,6.9,9.149380952380952
10.8,10.450999999999992,3.6,7.166300000000008
10.2,7.904900000000009,22.25,21.077416666666657
18.28,17.586279999999977,18.419999999999998,20.376709999999996
13.866666666666667,15.687833333333318,13.9,13.303100000000002
20.795,17.567150000000016,23.0,19.856899999999992
19.43,18.684783333333346,12.9,15.613599999999996
14.04,14.526766666666651,10.9,11.428999999999998
10.2,11.092000000000011,15.300000000000002,10.763916666666665
22.77,21.523033333333327,4.875,10.031
18.5,18.486663888888884,23.0,21.79153499999999
5.1,7.3210000000000095,13.6,12.005972049689435
21.48,19.344500000000014,6.2,4.788966666666671
16.1,15.570899999999988,12.8,14.09379999999999
20.09,20.800879999999978,18.0,16.40650000000002
20.2,17.709050000000026,11.74,7.34616666666666
14.75,13.340499999999997,4.9,5.760999999999997
19.32,19.067099999999993,21.759999999999998,22.52490999999999
8.4,9.79099999999999,3.2,8.712266666666672
18.7,15.95090000000002,4.15,7.6646666666666725
21.6,21.302016666666642,19.7,16.90295000000001
16.0,14.863899999999996,15.67,15.844907142857146
17.8,17.452633333333317,14.5,12.183428735632186
4.8,5.3350000000000035,7.9,12.003500000000004
17.1,15.204633333333323,19.1,17.18369999999999
9.7,8.030666666666676,24.1575,21.335349999999995
12.3,12.231428571428559,8.9,10.151965517241367
17.4,16.47510000000002,18.05,17.938600000000037
1.7,2.6144999999999987,20.36,16.090441666666667
18.55,18.74621666666664,23.5,22.248626666666656
16.9,13.884000000000007,11.6,13.187596969696976
10.3,11.31737826086955,19.9,18.59389999999998
11.7,12.521600000000017,14.45,17.956949999999985
15.86,16.445149999999988,22.04,21.551100000000016
16.58,15.962499999999999,19.08,19.575900000000004
9.844444444444443,10.226047619047616,15.1,15.580250000000008
13.9,13.374226086956524,8.8,5.583999999999998
13.6,11.924,8.7,11.520000000000005
16.8,15.997174999999977,19.426666666666666,19.33904999999998
15.5,14.141419565217394,10.7,8.1648
18.6,17.89849999999999,10.6,11.951538461538462
12.35,13.267399999999995,23.0,21.792866666666647
11.8,11.490499999999995,14.3,16.74470000000001
15.5,13.829000000000006,15.4,12.370623015873019
10.54695652173913,11.837743478260863,17.6,18.79819999999999
21.52,19.649299999999997,19.6,16.73695000000002
15.9,14.689100000000007,14.26,11.628900000000005
18.7,17.35465000000002,12.4,13.516000000000021
12.0,13.259000000000006,4.7,5.36506666666667
18.2,15.909000000000024,17.09,12.206826086956513
15.5,14.038066666666666,0.5,1.6034000000000006
8.1,8.105000000000006,15.0,15.445999999999987
10.076666666666666,9.73393333333334,17.46,18.119599999999995
17.2,15.006166666666678,20.9,21.718599999999988
10.26,10.885399999999995,5.9,6.6330000000000044
17.9,17.564233333333345,1.3,3.9490277777777743
4.5,7.4452,14.87,15.39899999999999
13.3,11.820297619047606,19.78,19.213753333333326
9.6,10.42574603174604,16.3,17.49879999999999
17.7,18.45156666666669,6.0,7.441999999999998
20.25,20.80079999999999,7.3,14.958294444444446
14.1,13.592285714285708,16.52,14.873546666666655
19.43,19.63713333333334,17.0,16.319999999999983
9.35,8.272400000000003,11.5,14.266463636363644
8.4,8.97549999999999,18.9,18.071800000000003
19.2,17.07040000000002,14.0,11.600999999999994
14.3,14.339333333333316,10.7,17.126540000000002
20.14,18.92840000000002,8.0,12.76019999999999
21.69,20.703900000000026,22.2,18.212666666666664
16.25,16.46750000000001,8.8,10.681000000000004
12.7,12.106666666666683,11.649999999999999,10.52006666666666
8.758333333333333,9.792749999999995,7.5,10.080066666666676
18.1,14.920999999999985,11.02,10.167000000000007
21.16,20.91278333333335,22.2,18.992800000000003
13.3,13.798999999999984,19.1,16.38580000000002
5.5,7.637000000000001,19.12,16.800899999999995
15.6,16.21904999999999,1.4,3.272566666666666
21.63,21.421608333333374,15.6,16.3073
22.195,21.776416666666655,17.1,14.976599999999985
20.6,20.15529999999998,13.766666666666666,12.688566666666656
18.15,18.60761666666669,19.6,18.914500000000018
13.2,13.002783333333348,19.58,21.495200000000004
17.0,16.852400000000003,20.145,22.213160000000006
20.92,20.124350000000007,13.8,9.902300000000011
17.3,16.063749999999978,15.7,15.869786956521756
16.1,15.745499999999984,1.1,7.815724999999999
11.0,9.715120689655173,6.8,10.308399999999997
3.5,7.338730000000002,6.4,10.450099999999994
11.6,11.567000000000009,0.7,3.4766000000000012
12.1,11.912066666666668,13.5,8.368866666666671
15.6,15.917499999999988,21.68,21.375675000000033
13.55,13.778999999999986,19.78,16.495800000000017
8.6,10.955433333333337,24.02,19.2985
14.4,12.990000000000014,17.3,13.003500000000008
0.9,1.974000000000001,11.4,10.055566666666675
17.0,17.470216666666666,12.75,11.10006349206349
21.0925,20.59119999999999,17.5,18.68786666666666
12.7,12.743400000000015,11.8,6.744833333333327
20.19,19.94660000000002,12.7,11.258500000000003
10.77,12.416699999999992,18.2,19.83100000000002
18.192,17.91802000000001,12.0,13.035666666666659
20.59,20.281099999999984,7.3,12.112583333333335
17.77,17.14335999999999,11.65,13.525200000000009
18.913333333333334,18.427150000000008,8.5,10.576816666666659
20.28,19.836383333333323,20.76,20.545566666666655
10.3,11.053727272727258,13.5,14.716769999999991
21.85,21.341699999999975,17.9,16.042199999999994
9.2,11.71170000000001,14.15,11.471819444444446
0.5,1.6864999999999992,14.7,12.751400000000006
24.0125,23.450774999999993,14.3,13.781944444444433
15.2,15.152900000000018,20.0,20.543279999999996
22.1,20.608133333333306,16.9,13.68017000000001
7.5,8.656999999999996,16.2,15.158357142857135
23.97,23.83119999999998,20.2,19.1166
11.9,11.819833333333335,5.0,6.783266666666667
17.9,17.82370000000002,7.5,13.737328571428572
15.7,14.453000000000017,11.0,11.634000000000004
15.6,14.361999999999991,6.2,9.233125000000003
22.52,22.059599999999985,6.8,6.282199999999993
20.17,20.22672500000001,18.54,16.61940000000001
20.926666666666666,20.909175000000026,11.425,12.999722222222225
6.5,8.599499999999999,17.8,14.944700000000006
19.1,17.350499999999982,1.2,10.353689999999999
10.4,10.031499999999992,12.6,14.604978571428568
20.2,18.309800000000013,4.5,4.3770000000000024
17.6,17.85929999999998,13.9,3.383899999999997
22.67,21.926200000000016,20.156666666666666,18.589760000000027
13.87,14.17336666666665,18.3,14.787299999999998
20.02,18.26064999999999,17.15,15.393320000000003
6.5,8.418900000000002,17.7,17.635150000000014
23.02,22.857299999999995,20.55,16.849200000000025
17.7,16.914400000000015,22.71,20.330624999999984
20.04,19.67129999999998,5.5,11.751999999999986
22.44,21.900700000000008,23.5,19.83100000000002
11.3,11.143464285714266,22.75,21.36755999999998
18.18,17.44020000000001,17.76,18.976866666666684
20.4,19.38000000000003,13.8,13.248811111111111
17.5,17.193199999999994,13.3,13.888628571428564
10.1,10.671142857142861,12.2,11.942133333333347
19.13,19.257566666666683,9.7075,15.728400000000004
20.43,19.815300000000015,22.09,20.37372500000002
21.1,20.846149999999977,10.7,16.437059999999985
18.3,18.27539999999998,12.7,12.64825
17.9,17.93200000000002,22.0,21.740621666666677
18.02,17.858133333333324,15.8,20.678016666666636
18.2,16.333166666666685,5.5,11.384866666666674
22.616,22.344149999999996,17.1,13.869700000000016
0.8,1.5780000000000012,20.55,18.976866666666684
15.0,14.203214285714285,9.5,7.048499999999987
16.2,15.82466666666669,13.8,15.460774999999986
16.8,14.661799999999994,8.7,8.593299999999994
1.4,3.1470999999999987,13.149999999999999,11.241993333333337
15.75,15.495129999999996,17.2,10.942700000000002
3.5,4.655499999999999,13.1,13.257428571428564
15.75,15.02163888888889,18.8,17.682499999999983
14.9,14.351974712643687,14.4,14.977399999999994
21.67,21.013766666666676,18.05,18.832199999999986
19.63,20.109766666666694,10.2,8.730000000000013
14.2,15.810100000000016,11.2,11.936663636363635
16.9,16.65363333333335,8.4,11.627233045977011
1.8,4.078450000000004,19.7,19.1745
10.253846153846155,10.623561538461528,11.8,9.00816666666667
5.0,6.259250000000001,20.96,21.794536666666655
19.3,17.329999999999977,21.24,21.508511666666646
1.0,5.189,9.8,18.49082103174603
11.4,12.195700000000002,20.13,20.59604999999999
13.3,12.700599999999985,8.1,11.795047619047631
11.1,10.27744444444446,7.4,7.8730333333333276
19.7,19.14660000000002,10.2,10.574427777777773
8.5,9.66183333333334,19.79,16.923763333333333
18.52,18.62023333333332,18.49,18.574000000000016
9.5,10.839099999999998,13.6,15.452299999999989
19.66,20.217350000000028,13.1,13.382566666666673
17.07,17.911949999999994,16.3,14.96845476190476
20.9,20.93060000000003,7.1,10.289749999999994
12.536,13.24652,7.3,9.080000000000014
16.47,14.917890000000016,10.7,12.095416666666651
18.5,17.163775,16.0,17.032999999999983
21.03,16.52353333333333,17.1,16.99879999999999
6.25,7.654514285714287,16.33,17.846149999999994
18.32,19.034199999999984,7.7,8.721464285714285
19.27,19.326459999999997,3.4,7.9526249999999985
17.316,17.669420000000013,20.0,18.991766666666678
13.3,13.084428571428557,16.35,18.917250000000006
10.5,10.5185,18.9,19.291550000000008
17.44,17.51450000000002,20.3,19.844033333333336
16.9,15.861000000000004,20.6,20.749400000000016
9.6,9.388000000000009,16.7,13.330799999999993
15.0,13.87771428571428,21.89,21.607500000000012
10.5,9.325999999999995,7.0,8.83579999999999
16.4,16.58510000000002,20.6,16.518826666666683
15.66,13.934850000000006,21.13,19.343199999999992
12.1,11.414269565217392,11.4,7.8691666666666675
18.1,18.029999999999983,13.9,15.150954545454546
7.3,8.543999999999992,10.3,10.080200000000008
12.9,12.818400000000006,13.7,15.371399999999985
20.72,20.56008666666668,9.891428571428571,11.74721031746032
15.6,12.211200000000002,17.6,18.95530000000003
22.67,22.333495000000017,11.799999999999999,11.003749999999998
7.1,8.985990683229824,14.5,12.822600000000005
7.13,6.9659,5.449999999999999,13.79432068965517
20.5,20.91458,13.85,12.260247826086959
21.2,20.371300000000016,19.56,21.551100000000016
16.0,15.004699999999993,16.69,18.129233333333335
11.0,10.874733333333332,16.5,17.96864999999999
20.7,19.343300000000017,16.56,17.39515000000001
20.2,18.561950000000028,16.6,12.370623015873019
14.375,14.003449999999997,18.3,16.778280000000006
15.1,13.676133333333324,13.4,10.640333333333341
18.6,17.953359999999982,19.2,18.03379999999998
23.25,22.4808,11.7,15.663199999999991
7.6,11.022400000000005,14.0,12.8778888888889
16.9,16.942500000000027,12.9,15.580699999999997
8.2,10.468600000000015,7.7,9.984999999999992
18.9,18.097200000000022,18.9,18.071800000000003
16.8,16.15719999999998,14.2,14.60226666666669
13.98,16.6748,21.3,19.068866666666683
16.14,16.341080000000023,23.8,21.949579999999965
13.7,13.125300000000014,7.34,10.887199999999996
11.8,13.717833333333319,19.76,16.849960000000006
9.0,13.881549999999999,14.4,12.86690000000001
20.1,18.71144999999998,13.05,13.926714285714286
9.9,9.991599999999991,10.92,10.822000000000008
12.3,13.158780952380939,14.839999999999998,14.250180000000002
20.67,20.163450000000015,19.363333333333333,22.182309999999976
21.3,20.90659999999999,15.77,16.388700000000004
1.8,2.471055555555559,6.0,11.458966666666658
5.300000000000001,7.10642333333333,7.2,9.731999999999994
13.2,15.103450000000018,13.9,14.204416666666667
8.8,7.5209999999999955,21.54,21.249129999999994
5.1,8.059000000000013,4.0,6.649933333333333
12.350000000000001,12.099999999999996,15.15,13.114466666666672
5.2,8.086000000000002,19.73,18.60761666666669
23.54,23.61014999999998,10.2,9.997999999999998
9.8,10.620824999999991,9.9,12.176001242236032
8.3,8.27977777777777,14.4,15.7339
12.1,10.673791666666673,12.23,11.998700000000008
22.83,21.858599999999978,15.8,12.777044444444444
19.200000000000003,18.41690000000002,20.1,20.049133333333348
15.36,16.55349999999998,15.7,13.320499999999996
16.2,16.288660000000025,8.08,10.10421034482758
15.6,15.845359999999989,13.1,14.809000000000005
13.4,12.96000000000001,16.4,14.609500000000004
3.4,3.9516666666666636,17.85,18.832199999999986
14.6,13.953109523809523,8.9,9.400166666666673
13.5,14.304060000000003,21.35,20.111300000000014
18.0,18.29515,11.0,11.953666666666658
16.45,16.869100000000024,21.552500000000002,21.219976666666653
12.2,10.40100000000001,18.45,17.298450000000017
10.4,11.366833333333334,18.0,16.242849999999986
9.56,10.66894999999998,14.4,13.916323809523806
22.52,21.896729999999984,4.9,8.742400000000002
19.1,17.910399999999978,3.5,3.8360435897435874
19.3,18.35649999999998,20.07,22.073999999999977
16.0,14.921733333333336,16.2,14.333109523809528
6.4,6.631299999999992,19.7,15.220300000000018
19.09,19.07801333333332,20.84,20.546899999999983
21.74,21.75615,24.5,23.64849999999998
13.1,11.946416666666664,12.82,16.734500000000022
6.5,7.289600000000003,12.5,6.398944444444444
17.2,17.176200000000016,10.17,17.51450000000002
20.51,20.156100000000002,13.7,8.706800000000001
5.6,5.16516666666667,8.675,9.063000000000006
21.05,21.237499999999986,12.9,10.009333333333338
17.2,16.729560000000024,20.33,21.729641666666662
14.266666666666666,12.72733333333333,11.4,12.953300000000008
20.6025,20.819499999999994,18.48,16.12707500000001
19.21,18.986050000000013,,
19.17,19.01016666666669,,
8.5,8.971999999999996,,
13.4,13.480000000000008,,
15.2,15.93380000000002,,
17.4,17.79726666666669,,
2.1,3.8425000000000016,,
15.3,14.412999999999986,,
9.316666666666666,10.91330000000001,,
9.0,10.4462,,
6.2,6.85466363636364,,
15.37,16.454299999999964,,
6.0,7.606344827586204,,
19.97,19.411400000000018,,
6.4,6.042999999999991,,
12.1,12.732166666666663,,
22.7,22.08356666666668,,
19.1,18.46839999999998,,
18.95,19.76551000000001,,
20.71,20.286168333333343,,
12.3,12.880999999999993,,
21.0,19.746600000000004,,
11.6,11.852056666666664,,
16.3,16.851599999999987,,
14.3,13.486696969696952,,
18.1,19.02779999999997,,
14.9,13.512333333333347,,
8.9,8.922083333333326,,
21.72,20.15820000000001,,
4.3,6.897666666666664,,
23.59,22.87945,,
11.8,11.563499999999983,,
19.0,18.724399999999992,,
14.0,13.925428571428572,,
20.6,18.776032539682515,,
16.14,17.202500000000033,,
17.5,17.317308333333337,,
14.78,14.039459999999986,,
12.95,14.99750000000002,,
1.5,3.2839,,
19.66,19.280219999999996,,
4.65,6.464890476190468,,
22.0275,22.081686666666656,,
17.55,17.647599999999976,,
9.5,10.493400000000001,,
2.7,4.571066666666661,,
14.9,13.294500000000012,,
18.43,17.749,,
21.8,20.231199999999976,,
18.7,18.40000000000002,,
20.36,18.777233333333314,,
8.15,10.944600000000001,,
14.4,13.948500000000001,,
18.85,19.093199999999978,,
17.84,18.224499999999978,,
14.55,14.102199999999987,,
21.61,21.87774999999999,,
20.1,19.16223333333332,,
4.8,5.29336666666667,,
12.2,13.291200000000012,,
9.1,9.310000000000015,,
16.2,15.29894444444446,,
13.3,11.769363636363625,,
21.29,21.330966666666654,,
15.6,13.689891666666663,,
18.4,16.84320000000001,,
17.0,15.515199999999995,,
13.3,12.689166666666654,,
16.0,15.400000000000004,,
18.32,18.968380000000003,,
0.7,1.4324000000000003,,
4.77,5.706933333333329,,
15.1,14.571099999999985,,
8.8,10.403599999999988,,
13.899999999999999,12.418266666666668,,
