y_train,y_train_predict,y_test,y_test_predict
8.0,9.073739426237534,21.54,20.348888960369507
19.0,19.376644761596427,1.2,3.99681630456349
18.88,15.75448553906336,12.68,11.90156469807448
19.1,16.041494741843234,7.533333333333334,5.575262109879415
6.3,9.487245683077576,11.875499999999999,11.881763049959254
22.2,19.938115930548108,23.555,22.248473805705906
19.1,15.686441314405561,6.9,8.945308956262231
10.8,10.030245025772864,3.6,7.61735527777779
10.2,7.333053167087518,22.25,20.823061175882582
18.28,17.24214686510949,18.419999999999998,20.413884082842642
13.866666666666667,15.929800126129772,13.9,13.50563655723904
20.795,17.155294832054523,23.0,20.11056045950116
19.43,18.536991235336995,12.9,15.777148788738858
14.04,14.900570586626747,10.9,10.752352307973442
10.2,11.465252243750406,15.300000000000002,10.63666320278978
22.77,21.53039954455273,4.875,9.981080927547511
18.5,18.338352891367375,23.0,21.738470587084525
5.1,7.6923916811776385,13.6,12.467516259230445
21.48,18.25727810741337,6.2,4.325868473540342
16.1,15.409306636904748,12.8,14.512303057810218
20.09,20.953495792071056,18.0,16.57903686688458
20.2,15.682228434568955,11.74,7.885478994318198
14.75,12.894186097652907,4.9,6.3003717044121395
19.32,19.115432078875145,21.759999999999998,22.530692073638207
8.4,11.187060344366234,3.2,8.916003449654124
18.7,16.123908346140023,4.15,8.013140131455891
21.6,21.168584428146836,19.7,16.737381551226573
16.0,14.5475287619687,15.67,15.776971911751446
17.8,17.258859972596454,14.5,12.05551847479301
4.8,5.570200145849527,7.9,12.040851592713471
17.1,15.70280288889338,19.1,17.077443725423887
9.7,7.163960178450009,24.1575,21.13424466101005
12.3,12.311423509395949,8.9,10.435193036014493
17.4,15.78108133460321,18.05,17.436321300212434
1.7,3.1487231791061667,20.36,15.861026141887685
18.55,18.905974676748926,23.5,22.32539451907469
16.9,12.930681010766103,11.6,13.487549161232186
10.3,11.946619213716156,19.9,18.323220159736664
11.7,12.911383142103439,14.45,18.72174608245864
15.86,16.579227128681502,22.04,21.240203602768734
16.58,15.333287796604436,19.08,19.157619655818973
9.844444444444443,10.272962992131276,15.1,15.330395340987089
13.9,13.383231405262642,8.8,6.20835310322166
13.6,11.775483607804242,8.7,11.429375811439407
16.8,14.86600100341148,19.426666666666666,19.457665896295985
15.5,12.63516044166389,10.7,8.575979772085546
18.6,17.34452129787026,10.6,12.214531896598121
12.35,13.662028338178546,23.0,21.70298561207313
11.8,11.079777746697753,14.3,16.68904780955204
15.5,13.194348502485697,15.4,12.321495775453034
10.54695652173913,12.816769021321015,17.6,19.084161131881984
21.52,20.06057216692225,19.6,16.958986410312434
15.9,14.277287290915075,14.26,12.120284144511265
18.7,15.70314267324599,12.4,13.32386379996392
12.0,13.509487071608957,4.7,5.812704031581848
18.2,14.246897863055004,17.09,11.76668070080675
15.5,13.58192141334434,0.5,2.0568619959669943
8.1,8.355762521043786,15.0,15.789006359577927
10.076666666666666,9.718595406257538,17.46,17.64535622666101
17.2,14.83803150889391,20.9,21.600095926999963
10.26,11.285340936165978,5.9,6.822961544462492
17.9,17.426621587137312,1.3,3.712455864448052
4.5,8.6046585353813,14.87,15.416407677218617
13.3,11.265380545476845,19.78,19.221846641467415
9.6,10.80936583788929,16.3,17.334359188611344
17.7,18.559522125118008,6.0,7.4336375004867525
20.25,20.72625913184678,7.3,15.008624482104096
14.1,12.780624402651117,16.52,14.595187126914885
19.43,19.813300442270602,17.0,16.60294575844996
9.35,7.959102268819144,11.5,14.477339925512808
8.4,9.563954625201184,18.9,17.476520988775256
19.2,16.686067097673217,14.0,11.21872136967654
14.3,14.134628522206967,10.7,16.99836250151383
20.14,18.428356763798657,8.0,12.030223593545351
21.69,19.612763573509927,22.2,17.887000734131828
16.25,16.636853423983027,8.8,11.511571815352658
12.7,11.651072197860646,11.649999999999999,11.166816615714618
8.758333333333333,10.287866042612784,7.5,10.56428278127177
18.1,15.33514676256037,11.02,11.099027402586495
21.16,20.972744226781074,22.2,18.485399526168848
13.3,14.276497786796554,19.1,16.56386543801592
5.5,8.366982222475187,19.12,17.107782680432134
15.6,16.281659669584894,1.4,3.3451371642712506
21.63,21.41835621254947,15.6,16.426522640255605
22.195,21.455610845222136,17.1,15.822155961077629
20.6,19.875806563401905,13.766666666666666,13.563876612217665
18.15,18.696294948634037,19.6,18.269195873472064
13.2,14.124043540545978,19.58,21.525587392018842
17.0,16.904673770562777,20.145,22.042936003909254
20.92,20.348888960369507,13.8,10.388746476596323
17.3,15.180632638122507,15.7,15.746601976449051
16.1,16.04358290435608,1.1,8.33500768990692
11.0,9.330001778213571,6.8,10.85713775981542
3.5,9.465780214545115,6.4,10.615302825126266
11.6,11.492283174739264,0.7,3.332721547133421
12.1,11.79977434672832,13.5,9.22217590601171
15.6,15.738316825964569,21.68,21.441718194943448
13.55,13.998987715548319,19.78,17.214148164019292
8.6,11.625742554365864,24.02,19.856745085104702
14.4,12.121983550674209,17.3,12.95520180973895
0.9,4.82001328966173,11.4,9.671573897714927
17.0,17.409131822691318,12.75,11.37841998479134
21.0925,20.192819361494443,17.5,18.527987845158336
12.7,12.062011611974329,11.8,8.418994386207931
20.19,19.96852014290398,12.7,10.858624925988362
10.77,13.513750689133499,18.2,19.584535839962097
18.192,17.830993248015872,12.0,12.78784096360958
20.59,20.03878053633622,7.3,11.87383492442234
17.77,17.1502366716423,11.65,13.783453172224524
